g_,p_,micro_,macro_
2.2333315044754873,0.375,F1W,aW
1.3023682627476614,0.1875,WW,aW
5.007959878774185,0.6875,H1W,aF1
0.7908273696996655,0.3125,F1W,aW
0.1731375110323472,0.125,WW,aW
0.7740380215613718,0.25,F1W,aW
1.9936028499207246,0.25,WW,aW
0.5177028949659311,0.0625,WW,aW
0.47140291962502234,0.1875,WW,aW
3.046384625404621,0.5,F1W,aW
3.129577152562362,0.5,H1W,aF1
4.539695650841711,0.5625,H1W,aF1
2.507471915510626,0.375,WW,aW
2.289856710593564,0.5,F1W,aW
1.820747430149569,0.1875,WW,aW
2.0394998235368713,0.25,WW,aW
1.4894667045209828,0.1875,WW,aW
4.082092250464882,0.625,H1W,aF1
3.1539279892360343,0.5,H1W,aF1
4.155343765432211,0.6875,H1W,aF1
2.2412179952828644,0.3125,WW,aW
3.3715639355258724,0.5625,H1W,aF1
4.754995528431031,0.625,H1W,aF1
1.0981223367340593,0.0625,WW,aW
0.8020533933888507,0.0625,WW,aW
3.583822486040372,0.625,H1W,aF1
3.9191848474484843,0.625,WH,aW
1.9414381246196468,0.375,F1W,aW
2.877919061851472,0.5625,F1W,aW
3.312631095475499,0.5,H1W,aF1
4.963727296750236,0.75,H1F1,aF1
0.40105416253521475,0.0625,WW,aW
0.6362310288961878,0.0625,WW,aW
7.210449565158665,1.0,H1H1,aH
4.908301626201078,0.6875,H1W,aF1
2.7512587359829905,0.5,H1W,aF1
3.652099387406583,0.5,H1W,aF1
2.052442815785464,0.4375,F1W,aW
0.18891247024182944,0.25,F1W,aW
-0.19650168371928106,0.125,WW,aW
-0.5685071490806343,0.125,WW,aW
1.4624848510569342,0.125,WW,aW
2.7742305519138486,0.5,H1W,aF1
0.6198737929531568,0.0625,WW,aW
2.0805616387534154,0.25,F1W,aW
1.7518641884013175,0.375,F1W,aW
1.2047632566138025,0.1875,WW,aW
5.121409864370673,0.5625,H1W,aF1
3.719262305190915,0.5,H1W,aF1
5.068777942242639,0.75,H1F1,aF1
-0.13844934291142852,0.1875,WW,aW
2.814366778275255,0.5625,H1W,aF1
2.673269410158045,0.25,F1W,aW
0.33726066008743155,0.125,WW,aW
0.1978837566188757,0.125,WW,aW
1.455322368092071,0.25,WW,aW
2.445387581408422,0.4375,F1W,aW
3.5693212330754904,0.5625,H1W,aF1
1.1003427451077923,0.25,WW,aW
3.431754104139089,0.75,H1W,aF1
1.0183617277081778,0.1875,WW,aW
5.759094864710592,0.875,H1F1,aF1
4.16088316636041,0.5,F1W,aW
1.2542542097332636,0.375,F1W,aW
2.891909946136671,0.5625,H1W,aF1
-0.8564690404632221,0.125,WW,aW
0.667116582593793,0.25,WW,aW
3.1584045557797413,0.375,F1W,aW
2.5329134680844545,0.3125,F1W,aW
2.2710375814563526,0.25,WW,aW
2.204691350721097,0.375,WW,aW
2.163645841505488,0.375,F1W,aW
3.723196799818892,0.5,H1W,aF1
1.3296460253353737,0.4375,F1W,aW
1.1555114188085236,0.3125,F1W,aW
0.05229602469301681,0.0625,WW,aW
2.860574972871031,0.375,F1W,aW
3.3858779634727023,0.4375,F1W,aW
3.767563586495928,0.5,H1W,aF1
4.632990060416164,0.75,H1F1,aF1
2.49664961624192,0.25,F1W,aW
1.0237047766274419,0.125,WW,aW
2.754394595370609,0.5,H1W,aF1
4.081417311145447,0.375,F1W,aW
1.1174682862202774,0.125,WW,aW
0.6372840744030742,0.125,WW,aW
2.021503362746826,0.1875,WW,aW
5.465910478953606,0.75,H1F1,aF1
2.8869740393628405,0.5,H1W,aF1
-0.4405537671493346,0.0625,WW,aW
1.6094481881325344,0.125,WW,aW
1.8415693353377636,0.375,F1W,aW
2.2505883861280034,0.375,F1W,aW
3.3207542068140086,0.5,F1W,aW
-0.08346249962460152,0.125,WW,aW
1.7226528049118017,0.125,WW,aW
-0.043243218458000166,0.0,WW,aW
3.479131998934184,0.75,H1F1,aF1
1.1380841130221233,0.3125,WW,aW
0.6507916122349121,0.1875,WW,aW
3.2813564060289266,0.5,F1F1,aW
-1.4161779792199582,0.0625,WW,aW
1.5258887212884287,0.375,WW,aW
2.3423419833624735,0.4375,F1W,aW
1.5394642585367415,0.125,WW,aW
0.7966631392731061,0.25,F1W,aW
3.8319880119828342,0.5625,H1W,aF1
1.3851856627685877,0.3125,WW,aW
0.6885684847434299,0.0625,WW,aW
2.8152393707050694,0.5625,F1F1,aW
1.854211766612773,0.0625,WW,aW
2.4963262147501175,0.4375,F1W,aW
5.303099822241378,0.875,H1F1,aF1
1.2569150524886297,0.0625,WW,aW
2.46902696091036,0.375,F1W,aW
1.4423826013034349,0.125,WW,aW
3.1606480696081105,0.3125,F1W,aW
1.957763235969608,0.25,WW,aW
1.482392673535046,0.25,WW,aW
3.3647457476428477,0.5,WH,aW
0.21574759581319344,0.125,WW,aW
1.8741115510610586,0.3125,F1W,aW
0.9902256689464373,0.25,F1W,aW
4.375358467832844,0.625,H1W,aF1
1.495668788690079,0.3125,F1W,aW
2.9741271685203428,0.5,H1W,aF1
0.7154066973421179,0.125,WW,aW
5.057111581077926,0.75,H1W,aF1
2.6048281961109154,0.375,F1W,aW
2.399708170186835,0.3125,WW,aW
1.486578866158399,0.25,WW,aW
0.3785360594469238,0.125,WW,aW
2.7821767880046058,0.6875,H1W,aF1
2.8852398057465263,0.5,H1W,aF1
2.2234584920335094,0.4375,F1W,aW
3.448821943087107,0.5625,F1F1,aW
2.6639327426410833,0.4375,F1W,aW
0.2258541694146046,0.125,WW,aW
1.2284799501414676,0.3125,F1W,aW
0.10826308546335914,0.0,WW,aW
2.15076618800323,0.5,H1W,aF1
1.047188053547695,0.1875,WW,aW
0.9021396124168636,0.3125,F1W,aW
1.784975461635848,0.25,WW,aW
4.292083157037387,0.6875,H1W,aF1
1.1483918966730693,0.3125,F1W,aW
2.761741232064903,0.5,H1W,aF1
-0.4253434627402488,0.0,WW,aW
-0.206680714670454,0.1875,WW,aW
0.8599422245325918,0.25,WW,aW
-0.3551031762998461,0.0,WW,aW
2.208354478195812,0.1875,WW,aW
2.0992487951169565,0.3125,F1W,aW
0.11795336633031839,0.25,F1W,aW
1.555695585471628,0.1875,WW,aW
2.237028313872643,0.4375,F1W,aW
0.3095598204404557,0.1875,WW,aW
0.24519833040477335,0.1875,WW,aW
1.699729731575453,0.125,WW,aW
-0.6602481012085686,0.125,WW,aW
2.5068758078704314,0.125,WW,aW
3.1502171999541444,0.5625,H1W,aF1
3.5011603322340337,0.5,H1W,aF1
-0.35204029318240526,0.0625,WW,aW
2.1039098399429705,0.375,F1W,aW
1.5712454621270617,0.25,WW,aW
1.1799066474008595,0.25,F1W,aW
0.841285909812916,0.0625,WW,aW
0.6931534245951307,0.125,WW,aW
2.0541598142340245,0.3125,F1W,aW
3.2638399644968317,0.375,F1W,aW
5.256565885935799,0.8125,H1F1,aF1
6.347192278124205,1.0,H1H1,aH
4.47985342377897,0.5625,F1W,aW
0.9256858654803259,0.125,WW,aW
2.2797593210007365,0.375,F1W,aW
0.8957286244520312,0.25,WW,aW
1.4246282709532843,0.25,F1W,aW
3.912189458510839,0.625,H1W,aF1
0.19003314825858098,0.125,WW,aW
0.4057464113477149,0.125,WW,aW
1.2618255565943757,0.125,WW,aW
2.056284097077536,0.125,WW,aW
5.565691700375156,0.75,H1F1,aF1
4.056636906188665,0.5,H1W,aF1
2.1061615072510365,0.375,F1W,aW
0.7251811488452634,0.1875,WW,aW
1.1380514946198885,0.0625,WW,aW
3.272361505073687,0.5,H1W,aF1
0.07988400031857446,0.0625,WW,aW
0.13600922087138168,0.0625,WW,aW
3.76845169362467,0.5,H1W,aF1
-0.4868459435270692,0.125,WW,aW
1.4682319501302294,0.25,F1W,aW
2.3070506975231995,0.5625,H1W,aF1
1.2068437334373974,0.3125,F1W,aW
0.5755211657060135,0.125,WW,aW
-0.38689954649770963,0.0625,WW,aW
6.176648802085975,0.6875,H1W,aF1
1.1277197583512724,0.3125,F1W,aW
1.638831568054282,0.25,F1W,aW
1.3284561730068072,0.1875,WW,aW
1.0726781190116172,0.3125,WW,aW
-0.18556498245806247,0.125,WW,aW
0.892887073156341,0.0625,WW,aW
-0.859631263327161,0.0625,WW,aW
1.3887423621806922,0.0625,WW,aW
5.931433389856012,0.8125,H1F1,aF1
1.2281641004627997,0.25,F1W,aW
2.6352250887754627,0.25,WW,aW
0.16149197029043727,0.0625,WW,aW
0.24219835782822513,0.0,WW,aW
0.9317603593515936,0.125,WW,aW
0.8202782303917546,0.3125,WW,aW
2.48777591174927,0.4375,F1W,aW
0.40940256253034946,0.0,WW,aW
2.2695667382425766,0.375,F1W,aW
4.208123529377114,0.5,H1W,aF1
1.5695507981623869,0.125,WW,aW
1.9145363347208861,0.375,F1W,aW
1.8555085570440333,0.375,F1W,aW
1.0007823199854533,0.125,WW,aW
1.9589913616407848,0.3125,F1W,aW
4.051773426052775,0.5,F1F1,aW
1.4310822117814503,0.3125,F1W,aW
0.7969171270312813,0.3125,F1W,aW
4.931012696835726,0.5625,H1W,aF1
0.6053177904586199,0.1875,WW,aW
1.3628048996168087,0.25,F1W,aW
3.766399772923572,0.5,WH,aW
2.824639507976294,0.375,F1W,aW
4.38283467737943,0.5,H1W,aF1
-0.058719526342437156,0.0625,WW,aW
1.9274414735961982,0.375,F1W,aW
1.8745662973471524,0.3125,WW,aW
-0.015291889754487864,0.0625,WW,aW
2.6678159639615244,0.3125,F1W,aW
0.9232237933309221,0.0625,WW,aW
-0.394980392271005,0.0,WW,aW
0.5361232800563015,0.125,WW,aW
1.675432549133868,0.25,WW,aW
3.3313810999245286,0.375,F1W,aW
-0.6735274238993798,0.125,WW,aW
0.5396235598405553,0.25,WW,aW
1.437683917909993,0.1875,WW,aW
2.888690797865584,0.5,H1W,aF1
1.140093362483977,0.1875,WW,aW
0.6050692735463488,0.125,WW,aW
0.1004817491567725,0.125,WW,aW
1.496298803943275,0.1875,WW,aW
5.059708185123588,0.6875,H1W,aF1
2.3184821901072716,0.1875,WW,aW
-0.8824438774339181,0.0625,WW,aW
1.6104234551020893,0.25,F1W,aW
4.293245632051079,0.5,H1W,aF1
1.2509509328551969,0.3125,WW,aW
2.011329539242357,0.25,F1W,aW
1.1729115441425835,0.25,F1W,aW
3.019834858919734,0.6875,H1W,aF1
1.2892512671498138,0.3125,F1W,aW
3.3266129406166214,0.5,F1F1,aW
-0.04752742423791101,0.1875,WW,aW
1.7648990560892486,0.25,F1W,aW
3.5057841277796613,0.25,WW,aW
1.4581554460768826,0.25,WW,aW
2.1508346205917412,0.1875,WW,aW
4.1461121917975605,0.75,H1F1,aF1
4.33179059778621,0.6875,H1W,aF1
-0.40164433807006206,0.125,WW,aW
4.318034696619843,0.75,H1F1,aF1
2.6455480450579425,0.5,H1W,aF1
2.2069223176495654,0.375,F1W,aW
0.9971596576300481,0.3125,WW,aW
-0.5617145865051547,0.0,WW,aW
1.7050613473695906,0.1875,WW,aW
2.1226070252417593,0.3125,WW,aW
-0.15159629313804418,0.125,WW,aW
1.2285942891554864,0.125,WW,aW
0.6201903168085207,0.1875,WW,aW
2.9930423248909057,0.4375,F1W,aW
3.543235923595427,0.5,H1W,aF1
0.5637904038534597,0.25,WW,aW
3.7295005890162747,0.625,H1W,aF1
3.66325325049072,0.5,H1W,aF1
2.8007605784482617,0.5,H1W,aF1
1.787576004926141,0.1875,WW,aW
0.846493713744676,0.0625,WW,aW
4.464879798692118,0.75,H1F1,aF1
2.183630018302342,0.25,WW,aW
5.164180934754226,0.625,H1W,aF1
0.5704135965352914,0.25,WW,aW
0.8360172923621055,0.1875,WW,aW
1.760515671696116,0.3125,F1W,aW
2.5680694230045082,0.3125,F1W,aW
3.3179219528934003,0.5625,F1W,aW
3.03914718610264,0.5,H1W,aF1
1.851072759347667,0.3125,F1W,aW
0.7194876859542396,0.125,WW,aW
1.3854483390963106,0.25,F1W,aW
0.4522015867064287,0.0,WW,aW
3.9264756852072638,0.5625,WH,aW
0.8246069244214765,0.1875,WW,aW
3.305123847932038,0.5625,F1W,aW
0.3883896436252336,0.125,WW,aW
-0.3674787016587502,0.0,WW,aW
1.1655859111938627,0.125,WW,aW
1.5504577907680777,0.25,F1W,aW
1.9166706554091884,0.1875,WW,aW
3.4134699283039116,0.625,H1W,aF1
3.930532072249096,0.625,H1W,aF1
1.0529735734022814,0.1875,WW,aW
0.8018558971126002,0.125,WW,aW
0.49000253027858476,0.125,WW,aW
0.4544308813267113,0.125,WW,aW
0.40789907859310787,0.0625,WW,aW
-0.5069334829164377,0.0625,WW,aW
1.9833397258806111,0.3125,WW,aW
6.07053877983775,0.75,H1F1,aF1
2.3591705165758894,0.3125,F1W,aW
3.7366578399186663,0.5,H1W,aF1
1.7758602955230631,0.0625,WW,aW
3.901458383773478,0.625,H1W,aF1
2.176522012789538,0.375,WW,aW
1.8118075304623396,0.3125,F1W,aW
1.9739954303322258,0.25,WW,aW
1.0681074892423825,0.25,WW,aW
1.9985587448785833,0.5,F1W,aW
2.103218075941549,0.25,F1W,aW
1.0205086043205505,0.125,WW,aW
0.5420005756326031,0.125,WW,aW
0.6355182312100105,0.0625,WW,aW
-0.011761888158451028,0.1875,WW,aW
-0.3473793075234478,0.0,WW,aW
4.232628386839979,0.625,H1W,aF1
4.680482336479499,0.625,H1W,aF1
0.336086861982923,0.1875,WW,aW
3.759632690600497,0.625,H1W,aF1
0.009915991237760657,0.125,WW,aW
-0.6117148656474684,0.0,WW,aW
0.274531556782293,0.3125,F1W,aW
1.6070736610900491,0.1875,WW,aW
0.563576488971313,0.0,WW,aW
1.4189533057445574,0.25,F1W,aW
4.0771845566346325,0.625,H1W,aF1
3.1104933229118346,0.5625,H1W,aF1
1.7101199214517715,0.1875,WW,aW
-0.34473579611388694,0.0625,WW,aW
1.6337758754531315,0.5,H1W,aF1
2.8685901389436244,0.25,F1W,aW
4.238012780904711,0.625,H1W,aF1
3.3706956785419635,0.375,F1W,aW
1.6983340968441492,0.25,WW,aW
1.7911757309613923,0.25,F1W,aW
0.7068491774878831,0.25,F1W,aW
0.5246441525957962,0.25,WW,aW
0.3151813768087425,0.1875,WW,aW
0.981967979735691,0.1875,WW,aW
0.5045234484895225,0.125,WW,aW
1.7343573946975592,0.3125,F1W,aW
-0.42611003297463224,0.0,WW,aW
2.8770697526986204,0.375,F1W,aW
2.3604831673237596,0.25,F1W,aW
0.6983582223898954,0.0625,WW,aW
4.892271986932094,0.5625,H1W,aF1
1.89908080507776,0.25,F1W,aW
2.2496395527540924,0.25,WW,aW
-0.009312355754665658,0.0625,WW,aW
2.6832248318276535,0.4375,F1W,aW
1.951365020894186,0.25,F1W,aW
1.5883282977403748,0.25,WW,aW
2.847085147068995,0.5,F1W,aW
1.54756955566289,0.25,WW,aW
0.3680946638753436,0.0625,WW,aW
0.7319798321955799,0.25,WW,aW
1.1148898595622732,0.3125,F1W,aW
1.777096872294147,0.1875,WW,aW
1.3733462636585414,0.1875,WW,aW
3.9201370220855183,0.5625,H1W,aF1
1.6102203022273915,0.1875,WW,aW
1.300474685097179,0.3125,F1W,aW
3.425889148621369,0.5,F1W,aW
5.094519303781775,0.75,H1F1,aF1
0.45815189329940154,0.0,WW,aW
1.568287895065057,0.25,WW,aW
3.430552471204811,0.375,F1W,aW
0.16314356888960246,0.1875,WW,aW
2.0607734885963005,0.4375,F1W,aW
3.7626816951711435,0.5,H1W,aF1
4.509793384776334,0.75,H1F1,aF1
4.522877907276217,0.75,H1F1,aF1
-0.005437748405855869,0.0,WW,aW
0.5994726638614178,0.1875,WW,aW
1.7434607332954157,0.1875,WW,aW
1.538086123152619,0.25,WW,aW
0.6508918593451462,0.125,WW,aW
2.8561832943513723,0.3125,F1W,aW
0.19421933753716533,0.0,WW,aW
1.3321661736183408,0.25,F1W,aW
5.853307312021187,0.8125,H1F1,aF1
0.9696798454593806,0.125,WW,aW
-0.4403707488262575,0.125,WW,aW
1.136680738151489,0.1875,WW,aW
0.9927558938787344,0.375,F1W,aW
0.6121374836269394,0.1875,WW,aW
-1.5653557723073663,0.0,WW,aW
2.3729347806386927,0.375,F1W,aW
0.7179122591081328,0.25,WW,aW
0.26800565365753004,0.125,WW,aW
1.1422118469795302,0.1875,WW,aW
1.6200052303546533,0.3125,WW,aW
-0.5717975861986904,0.125,WW,aW
2.8227050833866363,0.4375,F1W,aW
1.5544814862947203,0.125,WW,aW
-0.16115174573629715,0.125,WW,aW
3.9660819793983704,0.75,H1F1,aF1
1.6767190432841736,0.25,F1W,aW
1.8397815101161716,0.1875,WW,aW
6.364281422351134,0.8125,H1F1,aF1
2.5436161856290602,0.375,F1W,aW
1.3439182988178602,0.25,WW,aW
2.0142515241149783,0.1875,WW,aW
1.8515548378668263,0.375,WW,aW
0.4420800728262959,0.25,WW,aW
1.0966096730208954,0.0,WW,aW
2.1376253638273437,0.375,F1W,aW
-0.39848169494585756,0.0,WW,aW
-0.4801829372539029,0.0,WW,aW
3.0773201195915796,0.5625,H1W,aF1
2.204086154521636,0.1875,WW,aW
0.28492307775530457,0.125,WW,aW
2.355258432563075,0.4375,F1W,aW
1.239432551317116,0.25,WW,aW
6.334553732111136,0.875,H1F1,aF1
0.3196218581561882,0.0,WW,aW
4.866691564470319,0.6875,H1W,aF1
3.39090847435676,0.5,H1W,aF1
2.1496170726963086,0.3125,F1W,aW
2.588432087000315,0.375,F1W,aW
0.6692715065786617,0.125,WW,aW
1.3886974926702378,0.25,WW,aW
2.0858792512094717,0.25,WW,aW
3.2648553319132487,0.5,F1F1,aW
2.801140321648716,0.375,F1W,aW
3.830805589155122,0.5625,H1W,aF1
1.5620391542621652,0.3125,F1W,aW
-0.7670423840326301,0.0,WW,aW
0.6719924148985866,0.125,WW,aW
2.7157755482250883,0.375,F1W,aW
3.2295093857002333,0.5625,H1W,aF1
6.410632253563852,1.0,H1H1,aH
3.9634082632178034,0.5,F1W,aW
0.7312397095786745,0.25,WW,aW
1.9647921050708985,0.25,WW,aW
2.900940841886774,0.3125,F1W,aW
2.123368555920681,0.25,WW,aW
-0.7024296812557159,0.0,WW,aW
1.4691175965464167,0.25,F1W,aW
0.9287122177066813,0.0625,WW,aW
-0.6826048482530553,0.0,WW,aW
0.8956164162387859,0.125,WW,aW
0.7886839532207663,0.25,WW,aW
4.227502437388066,0.625,H1W,aF1
0.04685756251958484,0.0,WW,aW
1.059678029749319,0.1875,WW,aW
4.561772257648047,0.5625,H1W,aF1
3.8262286522308973,0.5,H1W,aF1
1.4681445241583708,0.3125,F1W,aW
3.204464861328889,0.5,H1W,aF1
0.8606754103467666,0.25,F1W,aW
1.0353954232919018,0.125,WW,aW
0.6875046821271484,0.1875,WW,aW
0.9112626701332203,0.0625,WW,aW
1.4185051326257696,0.125,WW,aW
2.6284521312676756,0.5,F1F1,aW
0.033397092917326204,0.125,WW,aW
1.1202360993908727,0.0625,WW,aW
1.5729232712085341,0.125,WW,aW
1.882140327282953,0.3125,WW,aW
5.053983971465216,0.6875,H1W,aF1
1.244464022466983,0.3125,F1W,aW
1.1231107067444352,0.25,F1W,aW
0.8439974933793388,0.0625,WW,aW
4.291972137992658,0.625,H1W,aF1
2.166494012171805,0.25,F1W,aW
0.6593175130583959,0.125,WW,aW
1.8748220759288992,0.1875,WW,aW
2.582497407825392,0.3125,F1W,aW
-0.06269622807022857,0.1875,WW,aW
3.341879121072005,0.5,F1W,aW
3.32022990754938,0.5,H1W,aF1
3.3509412573372024,0.6875,H1W,aF1
3.7048583120603684,0.5,H1W,aF1
1.0352441523481575,0.125,WW,aW
1.447010884619095,0.25,WW,aW
2.266559068434583,0.3125,F1W,aW
3.855550935383569,0.5625,H1W,aF1
1.5491235562457006,0.25,WW,aW
4.140082981661802,0.75,H1F1,aF1
3.0721445799945193,0.4375,F1W,aW
0.5407577691719805,0.0625,WW,aW
-0.6138018212646383,0.125,WW,aW
0.07960407097108152,0.0625,WW,aW
1.271451542508061,0.3125,F1W,aW
1.4391657827119406,0.25,F1W,aW
0.36214086206559004,0.1875,WW,aW
1.6434728760991821,0.25,F1W,aW
0.13589591997740869,0.125,WW,aW
0.80857288090099,0.125,WW,aW
2.2771543898937314,0.375,WW,aW
1.1169851804553965,0.25,F1W,aW
3.130361513855294,0.3125,F1W,aW
-0.18116577916791118,0.125,WW,aW
1.0711573920945856,0.0625,WW,aW
4.140347137135735,0.5,H1W,aF1
2.4599026657996896,0.25,WW,aW
4.041484681640982,0.5625,H1W,aF1
2.436309532882447,0.25,WW,aW
3.0083025013318885,0.5,H1W,aF1
5.229707613855361,0.8125,H1F1,aF1
0.9188591554143716,0.125,WW,aW
0.3662882895208562,0.1875,WW,aW
0.6408372170358979,0.3125,F1W,aW
4.0720215184461015,0.375,F1W,aW
0.03567006702313669,0.125,WW,aW
0.3123208618122935,0.0,WW,aW
-0.42888330492098137,0.0625,WW,aW
1.294980770700333,0.25,WW,aW
3.8809329508557044,0.625,H1W,aF1
-0.37094860620090797,0.0625,WW,aW
2.8294355119888106,0.5,H1W,aF1
1.1619558262262975,0.125,WW,aW
4.564483366031439,0.5625,H1W,aF1
4.056427694981503,0.5,H1W,aF1
2.6389043111372676,0.3125,WW,aW
4.268466378956854,0.5,H1W,aF1
0.310458907737505,0.0625,WW,aW
-0.1947193282389954,0.1875,WW,aW
2.345865719047655,0.3125,WW,aW
0.6379767693316003,0.25,F1W,aW
0.5869178766364532,0.1875,WW,aW
1.1106729537907294,0.0625,WW,aW
0.8404704851004066,0.1875,WW,aW
5.847651070892185,1.0,H1H1,aH
3.272273250311039,0.4375,F1W,aW
0.043847380589991325,0.125,WW,aW
0.6353574546202514,0.0,WW,aW
3.110634529260998,0.4375,F1W,aW
-0.08620521323263952,0.25,F1W,aW
1.1113837397874236,0.125,WW,aW
0.31555551977356067,0.0625,WW,aW
4.349558368552209,0.625,H1W,aF1
-0.5748146294258187,0.0,WW,aW
1.0209837445918846,0.125,WW,aW
2.4470883104600354,0.1875,WW,aW
1.615862171738991,0.125,WW,aW
5.034689685155019,0.75,H1F1,aF1
1.647826449379832,0.25,F1W,aW
3.3725217886625156,0.5625,H1W,aF1
0.07177284635289818,0.125,WW,aW
2.825674389228668,0.5625,H1W,aF1
0.7768039551527419,0.1875,WW,aW
1.353180788301283,0.125,WW,aW
1.2870657751093362,0.0625,WW,aW
0.8044913411844625,0.25,F1W,aW
1.4555721840170452,0.0625,WW,aW
0.13372983636205105,0.0625,WW,aW
0.541677106059916,0.0625,WW,aW
4.835524850117498,0.625,H1W,aF1
0.3624039747698779,0.0625,WW,aW
-0.5427402319191973,0.0625,WW,aW
0.6153679943491615,0.0,WW,aW
1.469938878166891,0.25,F1W,aW
3.150974433842843,0.3125,WW,aW
4.227371899545933,0.5625,H1W,aF1
3.334505517120625,0.5625,H1W,aF1
2.3294719148860965,0.3125,WW,aW
2.416758532483887,0.25,WW,aW
-0.7603784421317241,0.0625,WW,aW
1.1029627387988972,0.25,WW,aW
-0.2698832280801606,0.125,WW,aW
2.8456942032699875,0.375,WW,aW
2.2894233670333075,0.5,F1W,aW
7.936470710668691,1.0,H1H1,aH
4.2898747651927085,0.5625,H1W,aF1
2.519510973603711,0.1875,WW,aW
1.2744966577928796,0.25,WW,aW
3.307656148574456,0.5625,H1W,aF1
0.39428341146799795,0.0625,WW,aW
0.6175520469618844,0.0,WW,aW
0.3129290249274725,0.0,WW,aW
0.7060546293338572,0.125,WW,aW
1.5739832724190421,0.125,WW,aW
-0.3971968623253956,0.0,WW,aW
4.911051391824911,0.75,H1F1,aF1
1.485266570585456,0.125,WW,aW
3.251393599521771,0.3125,F1W,aW
3.8281480063015914,0.625,H1W,aF1
2.1087450918862687,0.375,F1W,aW
-0.24880026698757712,0.125,WW,aW
2.321335218777171,0.3125,F1W,aW
0.9725811724507059,0.125,WW,aW
0.35177808008649936,0.125,WW,aW
4.486895387662163,0.5,H1W,aF1
-0.04183290084097813,0.1875,WW,aW
0.6787344705200413,0.0625,WW,aW
1.6760208927430855,0.3125,F1W,aW
2.092386682432489,0.25,WW,aW
1.5147531662070555,0.25,F1W,aW
-0.14150995685313436,0.0,WW,aW
-0.27627673106503486,0.125,WW,aW
4.133877420436551,0.5625,H1W,aF1
3.098977369404677,0.5,H1W,aF1
0.6592201624789855,0.125,WW,aW
-0.05084003357574607,0.125,WW,aW
2.3990984002488047,0.5,H1W,aF1
-0.38402662585778163,0.125,WW,aW
2.6186006864264515,0.375,F1W,aW
2.0767132970646895,0.3125,WW,aW
1.3511725338287182,0.125,WW,aW
-0.008979693997142768,0.0625,WW,aW
4.804457262451291,0.75,H1F1,aF1
0.126576271238029,0.125,WW,aW
2.8299964815896224,0.375,F1W,aW
-0.6097580519700684,0.125,WW,aW
2.9255809781199833,0.375,WW,aW
0.6617786144033753,0.125,WW,aW
1.9400362772573503,0.25,WW,aW
4.029688812254066,0.5,H1W,aF1
0.42335129289390455,0.0625,WW,aW
2.183145283020046,0.25,F1W,aW
-0.8209689533214868,0.0625,WW,aW
2.3303690494129703,0.375,F1W,aW
3.3623615369376045,0.5,H1W,aF1
0.1827779496241219,0.0625,WW,aW
3.6500985196671305,0.5,H1W,aF1
2.1676646083787396,0.1875,WW,aW
0.9226848317876086,0.125,WW,aW
0.03133499939040235,0.0625,WW,aW
2.085604518912969,0.25,WW,aW
1.0859386607211692,0.4375,F1W,aW
5.238906762754286,0.75,H1F1,aF1
0.32849572118513326,0.0625,WW,aW
3.0002667652894406,0.5,H1W,aF1
1.8113362647156142,0.25,F1W,aW
-0.03093185368479079,0.125,WW,aW
0.8097481304523271,0.25,WW,aW
2.4927276903750446,0.3125,F1W,aW
6.320598739309874,1.0,H1H1,aH
-0.644932279397105,0.0625,WW,aW
2.7351397263564547,0.25,WW,aW
1.6340761375251411,0.125,WW,aW
2.099853132241218,0.5,H1W,aF1
3.789429925953167,0.5625,H1W,aF1
2.890738509993743,0.5625,H1W,aF1
0.500782004892107,0.125,WW,aW
2.8382228866729267,0.375,F1W,aW
3.346162452640553,0.5,F1W,aW
-0.023723833298184616,0.0625,WW,aW
1.4475318938478514,0.1875,WW,aW
1.489704796430448,0.1875,WW,aW
1.3671788867865027,0.1875,WW,aW
1.642369968798704,0.25,WW,aW
1.118391160589412,0.125,WW,aW
3.757499872916968,0.5,H1W,aF1
2.8890482973433933,0.625,H1W,aF1
1.7907055828328522,0.375,F1W,aW
1.8599359750432536,0.25,WW,aW
2.028682171991699,0.3125,F1W,aW
2.880750633175303,0.375,F1W,aW
2.590979454284687,0.4375,F1W,aW
3.0991188923716333,0.625,H1W,aF1
-0.15757217472173102,0.1875,WW,aW
-0.18738587700004022,0.0,WW,aW
0.31137712330328626,0.25,F1W,aW
7.924440921371586,1.0,H1H1,aH
3.324767162927834,0.625,H1W,aF1
3.4332361912429286,0.5,F1F1,aW
-0.03974703279486341,0.0,WW,aW
0.7547107053761046,0.0625,WW,aW
2.8762273811377677,0.5625,H1W,aF1
0.4435120946239422,0.0625,WW,aW
1.2479472034626569,0.3125,F1W,aW
4.690815792775876,0.5625,H1W,aF1
2.598713561855568,0.5,H1W,aF1
0.8595121796029423,0.25,WW,aW
3.3011841027099775,0.375,F1W,aW
1.4591903830763981,0.3125,F1W,aW
0.36835600834571103,0.25,F1W,aW
3.798523661599893,0.4375,F1W,aW
1.1753326320634851,0.0,WW,aW
3.315015757702751,0.5,H1W,aF1
3.816440979950715,0.6875,H1W,aF1
5.5466317426478815,0.75,H1F1,aF1
5.381237403732953,0.6875,H1W,aF1
2.8358985467042555,0.5,H1W,aF1
1.1490778386296885,0.125,WW,aW
1.1056278178874708,0.125,WW,aW
1.4775062561775596,0.125,WW,aW
3.4311752657301176,0.6875,H1W,aF1
2.412486774657253,0.375,F1W,aW
4.600012796753097,0.625,F1F1,aW
1.408085604240634,0.25,F1W,aW
